id_location,id_country,id_state,ds_city,latitude,longitude,division,regional
LOVA02424,US,VA,Lynchburg,37.650825,-78.905827,South/Southeast,Virginia Coast
LOVA02425,US,VA,Virginia Beach,37.773969,-79.258625,South/Southeast,Virginia Coast
LOVA02426,US,VA,Norfolk,37.234233,-79.130688,South/Southeast,Virginia Coast
LOGA00473,US,GA,Atlanta,32.357023,-83.151813,South/Southeast,Atlanta Metro
LOCA00477,US,CA,Sacramento,36.243753,-119.150272,Central/Northeast,Bay Area
LOCA00478,US,CA,Fresno,35.86317,-118.844361,Central/Northeast,Bay Area
LOCA00479,US,CA,Bakersfield,35.969844,-118.833974,Central/Northeast,Bay Area
LOCA00480,US,CA,Stockton,35.73922,-119.007457,Central/Northeast,Bay Area
LOCA00481,US,CA,Modesto,35.720168,-119.262408,Central/Northeast,Central Valley
LOCA00482,US,CA,Riverside,36.243862,-119.216453,Central/Northeast,Bay Area
LOCA00483,US,CA,San Bernardino,36.019452,-119.053343,Central/Northeast,Bay Area
LOCA00484,US,CA,Fontana,35.908406,-118.7601,Central/Northeast,Bay Area
LOCA00485,US,CA,Moreno Valley,35.713094,-118.901726,Central/Northeast,Bay Area
LOCA00486,US,CA,Oxnard,36.278037,-118.963899,Central/Northeast,Central Valley
LONY00490,US,NY,Albany,43.262093,-76.268645,Central/Northeast,New Jersey
LONY00491,US,NY,New Rochelle,42.951276,-76.143905,Central/Northeast,New Jersey
LONY00492,US,NY,White Plains,43.138493,-75.711222,Central/Northeast,New Jersey
LONY00493,US,NY,Troy,42.853918,-75.907495,Central/Northeast,Long Island
LONY00494,US,NY,Utica,42.818859,-75.960802,Central/Northeast,Long Island
LONY00495,US,NY,Schenectady,42.978359,-75.716797,Central/Northeast,Long Island
LOWA00496,US,WA,Tacoma,47.565116,-120.090296,West,Cascades
LOWA00497,US,WA,Vancouver,47.268457,-120.209252,West,Cascades
LOWA00498,US,WA,Bellevue,47.33519,-120.14942,West,Cascades
LOWA00499,US,WA,Kennewick,47.71037,-119.963266,West,Cascades
LOKS00502,US,KS,Wichita,38.514035,-98.231139,Central/Northeast,Great Plains
LOAL00506,US,AL,Birmingham,32.716084,-86.366311,South/Southeast,Alabama
LOCA00509,US,CA,Pomona,35.740601,-118.875299,Central/Northeast,Central Valley
LOCA00510,US,CA,Escondido,36.026123,-119.250965,Central/Northeast,Central Valley
LOCA00511,US,CA,Hayward,35.97498,-119.009182,Central/Northeast,Central Valley
LOTN00512,US,TN,Bartlett,35.799465,-85.732581,West,Tennessee Valley
LONC00514,US,NC,High Point,35.709985,-78.898587,West,Carolinas Interior
LONC00515,US,NC,Concord,35.477377,-79.052941,West,Carolinas Interior
LONC00516,US,NC,Gastonia,35.590584,-78.972741,West,Carolinas Interior
LOCA00529,US,CA,Sunnyvale,35.737364,-118.992498,Central/Northeast,Bay Area
LOCA00530,US,CA,Pasadena,36.183842,-119.024456,Central/Northeast,Bay Area
LOCA00531,US,CA,Sacramento,35.731174,-118.828233,Central/Northeast,Bay Area
LONY00532,US,NY,Mount Vernon,42.820818,-76.144827,Central/Northeast,New Jersey
LONY00533,US,NY,Binghamton,42.798824,-76.101871,Central/Northeast,New Jersey
LOTN00539,US,TN,Hendersonville,36.154051,-85.988368,West,Nashville Metro
LOCA00542,US,CA,Fresno,35.822929,-118.773302,Central/Northeast,Central Valley
LOCA00543,US,CA,Bakersfield,36.227749,-118.777653,West,Central Valley
LOCA00544,US,CA,Stockton,35.843278,-119.029256,West,Central Valley
LOCA00545,US,CA,Modesto,36.290994,-118.836793,West,Central Valley
LOCA00546,US,CA,Riverside,35.7163,-119.260877,West,Central Valley
LOTN00547,US,TN,Kingsport,35.978359,-85.754468,West,Tennessee Valley
LOCA00552,US,CA,San Bernardino,36.023221,-119.001312,West,Central Valley
LOCA00555,US,CA,Fontana,35.763284,-118.905932,Central/Northeast,Central Valley
LOWA00556,US,WA,Renton,47.693262,-120.071748,West,Cascades
LOWA00557,US,WA,Kirkland,47.665367,-119.721314,West,Cascades
LOWA00558,US,WA,Bellevue,47.32226,-119.986002,West,Cascades
LOWA00559,US,WA,Everett,47.372283,-119.824287,West,Cascades
LOFL00560,US,FL,Jacksonville,27.046556,-81.919251,Central/Northeast,Florida Interior
LOFL00561,US,FL,Tampa,27.178748,-82.062418,Central/Northeast,Florida Interior
LOCA00562,US,CA,Moreno Valley,36.249054,-118.980183,West,Central Valley
LOCA00563,US,CA,Oxnard,35.794773,-118.882461,West,Central Valley
LOCA00564,US,CA,Pomona,36.175957,-119.109943,West,Central Valley
LONY00565,US,NY,Niagara Falls,43.214308,-75.756314,Central/Northeast,New Jersey
LOWA00567,US,WA,Yakima,47.366143,-119.709887,West,Oregon
LOWA00568,US,WA,Bellingham,47.284427,-120.178791,West,Oregon
LONY00569,US,NY,Buffalo,42.810535,-75.763606,Central/Northeast,New Jersey
LOCA00571,US,CA,Escondido,36.092576,-119.208737,Central/Northeast,Central Valley
LOIL00572,US,IL,Decatur,40.964194,-88.930821,Central/Northeast,Chicago Metro
LOCA00573,US,CA,Hayward,35.750078,-118.77055,Central/Northeast,Greater LA
LOCA00574,US,CA,Sunnyvale,36.182162,-118.996876,Central/Northeast,Greater LA
LOCA00578,US,CA,Pasadena,36.280276,-119.049343,West,Central Valley
LOCA00579,US,CA,Sacramento,36.290466,-118.899248,Central/Northeast,Central Valley
LOCA00580,US,CA,Fresno,36.080803,-119.200427,Central/Northeast,Central Valley
LOFL00582,US,FL,Orlando,27.229157,-82.043506,South/Southeast,Florida Interior
LOFL00583,US,FL,Fort Lauderdale,26.79734,-82.292435,South/Southeast,Florida Interior
LOFL00584,US,FL,Tallahassee,27.035853,-81.98356,South/Southeast,Florida Interior
LOFL00585,US,FL,Hialeah,27.131612,-81.765845,South/Southeast,Florida Interior
LOFL00586,US,FL,Port St. Lucie,26.747644,-81.861102,South/Southeast,Florida Interior
LOFL00587,US,FL,Cape Coral,26.812447,-81.785094,South/Southeast,Florida Interior
LOFL00588,US,FL,Pembroke Pines,27.191438,-81.975524,South/Southeast,Florida Interior
LOFL00589,US,FL,Hollywood,27.126146,-82.11139,South/Southeast,Florida Interior
LOFL00590,US,FL,Miramar,26.982701,-81.807018,South/Southeast,Florida Interior
LOFL00591,US,FL,Gainesville,26.975559,-82.085321,South/Southeast,Florida Interior
LONY00592,US,NY,Rochester,42.996527,-75.80305,Central/Northeast,New Jersey
LOIL00594,US,IL,Aurora,40.901125,-89.195743,Central/Northeast,Chicago Metro
LOFL00602,US,FL,Jacksonville,27.127208,-81.804413,South/Southeast,Florida Interior
LOWA00603,US,WA,Marysville,47.260382,-120.156076,West,Cascades
LOWA00604,US,WA,Redmond,47.285183,-120.091235,West,Cascades
LOWA00605,US,WA,Lakewood,47.470211,-119.850704,West,Cascades
LOWA00606,US,WA,Spokane,47.590689,-119.927443,West,Cascades
LOWA00607,US,WA,Tacoma,47.411425,-119.795131,West,Cascades
LOWA00608,US,WA,Vancouver,47.482772,-119.712537,West,Cascades
LOWA00609,US,WA,Bellevue,47.580485,-120.224241,West,Cascades
LOWA00610,US,WA,Kennewick,47.605707,-120.104938,West,Cascades
LOWA00611,US,WA,Renton,47.611796,-120.258215,West,Cascades
LOWA00612,US,WA,Kirkland,47.304929,-119.786558,West,Cascades
LOWA00613,US,WA,Bellevue,47.336308,-119.797775,West,Cascades
LOWA00614,US,WA,Everett,47.367566,-119.914271,West,Cascades
LOWA00615,US,WA,Yakima,47.61649,-119.992407,West,Cascades
LOWA00616,US,WA,Bellingham,47.383186,-120.172413,West,Cascades
LOWA00617,US,WA,Marysville,47.219914,-120.117632,West,Cascades
LOCA00618,US,CA,Bakersfield,36.091898,-118.737017,Central/Northeast,SoCal Coast
LOIL00619,US,IL,Evanston,41.222723,-88.840361,Central/Northeast,Chicago Metro
LOCA00625,US,CA,Stockton,36.173068,-118.901009,Central/Northeast,Central Valley
LOCA00626,US,CA,Modesto,35.856172,-118.755683,Central/Northeast,Central Valley
LOCA00627,US,CA,Riverside,36.102439,-118.963736,Central/Northeast,Central Valley
LOCA00628,US,CA,San Bernardino,35.766594,-119.031767,Central/Northeast,Central Valley
LOCA00629,US,CA,Fontana,35.976215,-118.781262,Central/Northeast,Central Valley
LOCA00631,US,CA,Moreno Valley,36.027989,-119.07176,Central/Northeast,Central Valley
LOIL00632,US,IL,Schaumburg,41.28608,-89.233568,Central/Northeast,Chicago Metro
LOIL00633,US,IL,Bolingbrook,40.953529,-89.274785,Central/Northeast,Chicago Metro
LOWA00634,US,WA,Redmond,47.643942,-119.749154,West,Cascades
LOWA00636,US,WA,Lakewood,47.368022,-119.784995,West,Cascades
LOWA00637,US,WA,Spokane,47.375331,-119.753538,West,Oregon
LOCA00638,US,CA,Oxnard,36.152377,-118.817056,Central/Northeast,Central Valley
LOCA00639,US,CA,Pomona,35.710804,-118.722314,Central/Northeast,Central Valley
LOCA00640,US,CA,Escondido,36.136003,-119.117149,Central/Northeast,Central Valley
LOCA00641,US,CA,Hayward,36.197637,-119.131087,Central/Northeast,Bay Area
LOCA00642,US,CA,Sunnyvale,36.223652,-119.232452,Central/Northeast,Central Valley
LOCA00643,US,CA,Pasadena,36.122212,-118.975581,Central/Northeast,Central Valley
LOCA00645,US,CA,Sacramento,35.757921,-119.154864,Central/Northeast,Bay Area
LOCA00646,US,CA,Fresno,35.707442,-119.018739,Central/Northeast,Bay Area
LOCA00647,US,CA,Bakersfield,35.880759,-118.940986,Central/Northeast,Bay Area
LOCA00648,US,CA,Stockton,35.878343,-119.120049,Central/Northeast,Bay Area
LOCA00670,US,CA,Modesto,36.145916,-119.271114,South/Southeast,Central Valley
LOLA00671,US,LA,New Orleans,30.741737,-91.288642,South/Southeast,Louisiana
LOLA00672,US,LA,Baton Rouge,30.600683,-91.444067,South/Southeast,Louisiana
LOLA00673,US,LA,Shreveport,30.735381,-91.688802,South/Southeast,Louisiana
LOCA00674,US,CA,Riverside,35.747381,-119.156294,Central/Northeast,Greater LA
LOCA00675,US,CA,San Bernardino,36.176747,-119.279198,Central/Northeast,Sacramento Valley
LOCA00676,US,CA,Fontana,36.049684,-118.702737,Central/Northeast,Central Valley
LOCA00677,US,CA,Moreno Valley,36.213418,-118.987133,Central/Northeast,Central Valley
LOCA00678,US,CA,Oxnard,35.738185,-118.801176,Central/Northeast,Central Valley
LOCA00679,US,CA,Pomona,36.059387,-119.23104,Central/Northeast,Central Valley
LOWA00680,US,WA,Tacoma,47.256314,-119.754224,West,Oregon
LOWA00681,US,WA,Vancouver,47.60152,-119.802428,West,Oregon
LOWA00682,US,WA,Bellevue,47.727387,-119.956937,West,Oregon
LOWA00683,US,WA,Kennewick,47.510468,-120.041744,West,Oregon
LOWA00687,US,WA,Renton,47.390168,-120.039242,West,Cascades
LOWA00688,US,WA,Kirkland,47.664328,-119.938846,West,Pacific Northwest
LOWA00689,US,WA,Bellevue,47.735514,-120.033972,West,Pacific Northwest
LOWA00690,US,WA,Everett,47.564254,-119.921215,West,Pacific Northwest
LOWA00691,US,WA,Yakima,47.555018,-119.87842,West,Pacific Northwest
LOWA00692,US,WA,Bellingham,47.34246,-119.992582,West,Pacific Northwest
LOWA00693,US,WA,Marysville,47.262535,-120.069293,West,Pacific Northwest
LOWA00694,US,WA,Redmond,47.4926,-119.908665,West,Pacific Northwest
LOWA00695,US,WA,Lakewood,47.770319,-119.939609,West,Pacific Northwest
LOWA00696,US,WA,Spokane,47.646156,-119.99624,West,Pacific Northwest
LOIL00698,US,IL,Springfield,41.080462,-89.257441,Central/Northeast,Chicago Metro
LOCA00700,US,CA,Escondido,35.852635,-119.082888,Central/Northeast,Sacramento Valley
LOTX00701,US,TX,Dallas,29.983496,-97.272611,South/Southeast,Texas Gulf
LOWA00704,US,WA,Tacoma,47.284014,-120.133911,West,Puget Sound
LOWA00726,US,WA,Vancouver,47.78292,-120.101192,West,Pacific Northwest
LOKS00727,US,KS,Overland Park,38.489225,-98.182341,Central/Northeast,Great Plains
LOKS00728,US,KS,Kansas City,38.566468,-98.13159,Central/Northeast,Great Plains
LOKS00729,US,KS,Topeka,38.324196,-97.990056,Central/Northeast,Great Plains
LOTN00731,US,TN,Jackson,35.703303,-86.295402,West,Nashville Metro
LOTN00732,US,TN,Nashville,35.831441,-86.277967,West,Nashville Metro
LOCA00736,US,CA,Hayward,35.764815,-119.096684,Central/Northeast,Central Valley
LONY00737,US,NY,Yonkers,43.181551,-75.956771,Central/Northeast,New Jersey
LOFL00740,US,FL,Tampa,27.007601,-82.123907,Central/Northeast,Florida Interior
LOWA00742,US,WA,Bellevue,47.759052,-120.061791,West,Oregon
LOWA00743,US,WA,Kennewick,47.252256,-119.92976,West,Oregon
LOWA00744,US,WA,Renton,47.268303,-120.092866,West,Cascades
LOWA00745,US,WA,Kirkland,47.504447,-119.775466,West,Cascades
LOWA00746,US,WA,Bellevue,47.496128,-119.878645,West,Cascades
LOWA00747,US,WA,Everett,47.79569,-120.221107,West,Pacific Northwest
LOWA00748,US,WA,Yakima,47.364839,-120.063254,West,Pacific Northwest
LOWA00749,US,WA,Bellingham,47.453097,-120.053387,West,Pacific Northwest
LOWA00750,US,WA,Marysville,47.744567,-119.87158,West,Pacific Northwest
LOWA00751,US,WA,Redmond,47.564743,-120.114376,West,Pacific Northwest
LOWA00752,US,WA,Lakewood,47.694274,-119.726964,West,Pacific Northwest
LOWA00753,US,WA,Spokane,47.692719,-120.299061,West,Pacific Northwest
LOWA00754,US,WA,Tacoma,47.581841,-120.269319,West,Pacific Northwest
LOWA00755,US,WA,Vancouver,47.354564,-120.264285,West,Pacific Northwest
LOWA00756,US,WA,Bellevue,47.562277,-119.888046,West,Pacific Northwest
LOWA00757,US,WA,Kennewick,47.268693,-120.069697,West,Pacific Northwest
LOWA00758,US,WA,Renton,47.473742,-120.078568,West,Pacific Northwest
LONY00759,US,NY,Syracuse,42.772615,-76.048631,Central/Northeast,New Jersey
LOCA00760,US,CA,Sunnyvale,36.150707,-119.257395,Central/Northeast,Sacramento Valley
LOCA00761,US,CA,Pasadena,35.748108,-119.087137,Central/Northeast,Sacramento Valley
LOCA00762,US,CA,Sacramento,36.265035,-118.898856,Central/Northeast,Central Valley
LOCA00764,US,CA,Fresno,36.107202,-119.082848,Central/Northeast,Central Valley
LOWA00765,US,WA,Kirkland,47.556196,-120.293921,West,Cascades
LOIL00766,US,IL,Rockford,41.081658,-88.752028,Central/Northeast,Kansas City
LOTN00769,US,TN,Memphis,36.067544,-85.775781,West,Memphis
LOTN00770,US,TN,Knoxville,36.134384,-86.227665,West,Memphis
LOTN00771,US,TN,Chattanooga,36.241472,-86.260134,West,Memphis
LOTN00772,US,TN,Clarksville,36.02038,-86.214718,West,Memphis
LOTN00773,US,TN,Murfreesboro,35.707024,-86.046779,West,Memphis
LOTN00774,US,TN,Franklin,35.877024,-86.0084,West,Memphis
LOTN00775,US,TN,Johnson City,36.04632,-86.273757,West,Memphis
LOTN00776,US,TN,Bartlett,35.773802,-85.964815,West,Memphis
LOTN00777,US,TN,Hendersonville,35.9059,-85.862496,West,Memphis
LOTN00778,US,TN,Kingsport,36.091375,-85.792637,West,Memphis
LOTN00779,US,TN,Jackson,36.115496,-86.042041,West,Memphis
LOTN00780,US,TN,Nashville,36.10378,-86.134771,West,Memphis
LOTN00781,US,TN,Memphis,35.883788,-85.826609,West,Memphis
LOTN00782,US,TN,Knoxville,35.967852,-85.820972,West,Memphis
LOKS00783,US,KS,Olathe,38.693453,-97.785463,Central/Northeast,Great Plains
LOFL00784,US,FL,Orlando,27.249981,-82.041409,South/Southeast,Florida Interior
LOFL00785,US,FL,Fort Lauderdale,26.89132,-81.950681,South/Southeast,Florida Interior
LOFL00786,US,FL,Tallahassee,26.922703,-81.939355,South/Southeast,Florida Interior
LOFL00787,US,FL,Hialeah,27.123352,-81.886957,South/Southeast,Florida Interior
LOWA00790,US,WA,Bellevue,47.424732,-120.199884,West,Cascades
LOWA00791,US,WA,Everett,47.458318,-120.214444,West,Cascades
LOWA00792,US,WA,Yakima,47.734058,-120.092474,West,Cascades
LOWA00793,US,WA,Bellingham,47.292676,-120.284731,West,Cascades
LOWA00794,US,WA,Marysville,47.587493,-119.917859,West,Cascades
LOWA00795,US,WA,Redmond,47.404362,-120.256973,West,Cascades
LOWA00796,US,WA,Lakewood,47.445777,-120.11327,West,Cascades
LOWA00797,US,WA,Spokane,47.606272,-119.936532,West,Cascades
LOWA00798,US,WA,Tacoma,47.418756,-120.169264,West,Cascades
LOWA00799,US,WA,Vancouver,47.792822,-120.027599,West,Cascades
LOWA00800,US,WA,Bellevue,47.612965,-120.215668,West,Cascades
LOWA00801,US,WA,Kennewick,47.491354,-120.283478,West,Cascades
LOWA00802,US,WA,Renton,47.503273,-119.72159,West,Cascades
LOWA00803,US,WA,Kirkland,47.430524,-120.276602,West,Cascades
LOWA00804,US,WA,Bellevue,47.218573,-120.067208,West,Cascades
LOWA00805,US,WA,Everett,47.296015,-120.285989,West,Cascades
LOWA00806,US,WA,Yakima,47.653728,-120.024886,West,Cascades
LOWA00807,US,WA,Bellingham,47.373547,-119.75995,West,Cascades
LOWA00808,US,WA,Marysville,47.269683,-119.726449,West,Cascades
LOWA00809,US,WA,Redmond,47.38838,-119.766958,West,Cascades
LOWA00810,US,WA,Lakewood,47.561766,-119.803976,West,Cascades
LOWA00811,US,WA,Spokane,47.790408,-120.126957,West,Cascades
LOWA00812,US,WA,Tacoma,47.776681,-120.066311,West,Cascades
LOWA00813,US,WA,Vancouver,47.431307,-120.095768,West,Cascades
LOWA00814,US,WA,Bellevue,47.524845,-120.207513,West,Cascades
LOWA00815,US,WA,Kennewick,47.532227,-119.974977,West,Cascades
LOWA00816,US,WA,Renton,47.657141,-119.79981,West,Cascades
LOWA00817,US,WA,Kirkland,47.464265,-120.1186,West,Cascades
LOWA00818,US,WA,Bellevue,47.355601,-120.183226,West,Cascades
LOWA00819,US,WA,Everett,47.234589,-120.094531,West,Cascades
LOWA00820,US,WA,Yakima,47.362149,-119.72015,West,Cascades
LOWA00821,US,WA,Bellingham,47.534625,-120.091634,West,Cascades
LOWA00822,US,WA,Marysville,47.548281,-120.216482,West,Cascades
LOWA00823,US,WA,Redmond,47.466426,-119.924259,West,Cascades
LOWA00824,US,WA,Lakewood,47.493339,-120.058933,West,Cascades
LOWA00825,US,WA,Spokane,47.796309,-119.771811,West,Cascades
LOWA00826,US,WA,Tacoma,47.574044,-119.958374,West,Cascades
LOWA00827,US,WA,Vancouver,47.572396,-120.179213,West,Cascades
LOWA00828,US,WA,Bellevue,47.437083,-120.276324,West,Cascades
LOWA00829,US,WA,Kennewick,47.485328,-119.974185,West,Cascades
LOWA00830,US,WA,Renton,47.33665,-119.721583,West,Cascades
LOWA00831,US,WA,Kirkland,47.745673,-119.866714,West,Cascades
LOWA00832,US,WA,Bellevue,47.520032,-119.778019,West,Cascades
LOWA00833,US,WA,Everett,47.278391,-119.825694,West,Cascades
LOWA00834,US,WA,Yakima,47.274892,-119.823474,West,Cascades
LOWA00835,US,WA,Bellingham,47.365461,-119.773746,West,Cascades
LOWA00836,US,WA,Marysville,47.766425,-120.210722,West,Cascades
LOWA00837,US,WA,Redmond,47.477605,-119.711408,West,Cascades
LOWA00838,US,WA,Lakewood,47.490044,-119.781871,West,Cascades
LOWA00839,US,WA,Spokane,47.553239,-120.074802,West,Cascades
LOWA00840,US,WA,Tacoma,47.37147,-120.178066,West,Cascades
LOWA00841,US,WA,Vancouver,47.657079,-120.068076,West,Cascades
LOWA00842,US,WA,Bellevue,47.506765,-120.004605,West,Cascades
LOWA00843,US,WA,Kennewick,47.546367,-119.780654,West,Cascades
LOWA00844,US,WA,Renton,47.788444,-120.055449,West,Cascades
LOWA00845,US,WA,Kirkland,47.696511,-119.841283,West,Cascades
LOWA00846,US,WA,Bellevue,47.544117,-119.726372,West,Cascades
LOWA00847,US,WA,Everett,47.320285,-120.234441,West,Cascades
LOWA00848,US,WA,Yakima,47.712377,-120.03651,West,Cascades
LOWA00849,US,WA,Bellingham,47.708181,-119.764146,West,Cascades
LOWA00850,US,WA,Marysville,47.237475,-119.769921,West,Cascades
LOWA00851,US,WA,Redmond,47.468991,-119.993741,West,Cascades
LOWA00852,US,WA,Lakewood,47.575956,-119.74417,West,Cascades
LOWA00853,US,WA,Spokane,47.21147,-120.013894,West,Cascades
LOWA00854,US,WA,Tacoma,47.612633,-119.866376,West,Cascades
LOWA00855,US,WA,Vancouver,47.615519,-120.219339,West,Cascades
LOWA00856,US,WA,Bellevue,47.379637,-120.084771,West,Cascades
LOWA00857,US,WA,Kennewick,47.682662,-120.132744,West,Cascades
LOWA00858,US,WA,Renton,47.326423,-119.725531,West,Cascades
LOWA00859,US,WA,Kirkland,47.205318,-119.701307,West,Cascades
LOWA00860,US,WA,Bellevue,47.606093,-119.802918,West,Cascades
LOWA00861,US,WA,Everett,47.376772,-120.291411,West,Cascades
LOWA00862,US,WA,Yakima,47.642722,-119.799513,West,Cascades
LOWA00863,US,WA,Bellingham,47.644286,-120.21429,West,Cascades
LOWA00864,US,WA,Marysville,47.652057,-119.838646,West,Cascades
LOWA00865,US,WA,Redmond,47.595124,-119.84033,West,Cascades
LOWA00866,US,WA,Lakewood,47.707553,-119.931838,West,Cascades
LOWA00867,US,WA,Spokane,47.253163,-120.007423,West,Cascades
LOWA00868,US,WA,Tacoma,47.24659,-120.055474,West,Cascades
LOWA00869,US,WA,Vancouver,47.444264,-120.260394,West,Cascades
LOWA00870,US,WA,Bellevue,47.409292,-120.233401,West,Cascades
LOWA00871,US,WA,Kennewick,47.684941,-119.731387,West,Cascades
LOWA00872,US,WA,Renton,47.24339,-119.726931,West,Cascades
LOWA00873,US,WA,Kirkland,47.513546,-120.120261,West,Cascades
LOWA00874,US,WA,Bellevue,47.246117,-119.999625,West,Cascades
LOWA00875,US,WA,Everett,47.676709,-119.875748,West,Cascades
LOWA00876,US,WA,Yakima,47.230136,-120.256259,West,Cascades
LOCA00877,US,CA,Bakersfield,35.941724,-119.122826,Central/Northeast,Central Valley
LOMT00878,US,MT,Billings,46.839431,-109.131397,Central/Northeast,Great Plains
LONC00879,US,NC,Asheville,35.68209,-78.742463,West,Western NC
LONC00880,US,NC,Greenville,35.443062,-78.756333,West,Western NC
LONC00881,US,NC,Charlotte,35.392897,-79.014138,West,Western NC
LONC00882,US,NC,Raleigh,35.335617,-78.915714,West,Western NC
LONC00883,US,NC,Greensboro,35.787389,-78.937904,West,Western NC
LONC00884,US,NC,Durham,35.414688,-78.91131,West,Western NC
LONC00885,US,NC,Winston-Salem,35.273752,-78.766805,West,Western NC
LONC00886,US,NC,Fayetteville,35.50185,-79.03039,West,Western NC
LONC00887,US,NC,Cary,35.551519,-78.92513,West,Western NC
LONC00888,US,NC,Wilmington,35.243065,-78.89043,West,Western NC
LOTN00890,US,TN,Chattanooga,35.845159,-85.871628,West,Tennessee Valley
LONY00892,US,NY,Albany,43.193521,-75.817625,Central/Northeast,New Jersey
LOIL00893,US,IL,Joliet,41.031501,-88.987898,Central/Northeast,Chicago Metro
LOCA00895,US,CA,Stockton,35.785726,-118.834792,Central/Northeast,Central Valley
LOIL00896,US,IL,Naperville,40.862846,-89.001983,Central/Northeast,Chicago Metro
LOIL00897,US,IL,Peoria,40.870564,-89.219703,Central/Northeast,Chicago Metro
LOIL00899,US,IL,Elgin,41.077735,-89.267401,Central/Northeast,Chicago Metro
LOIL00907,US,IL,Waukegan,41.149187,-89.109448,Central/Northeast,Chicago Metro
LOTN00909,US,TN,Clarksville,35.700081,-85.993323,West,Tennessee Valley
LOCA00912,US,CA,Modesto,35.728111,-119.134298,Central/Northeast,Central Valley
LOCA00913,US,CA,Riverside,36.124186,-119.262386,Central/Northeast,Greater LA
LOWA00926,US,WA,Bellingham,47.703603,-120.297708,West,Oregon
LOTN00927,US,TN,Murfreesboro,35.848094,-85.855458,West,Memphis
LOTN00928,US,TN,Franklin,35.889762,-86.238865,West,Memphis
LOCA00929,US,CA,San Bernardino,35.91614,-119.137764,Central/Northeast,SoCal Coast
LOMT00930,US,MT,Missoula,47.205627,-109.111991,Central/Northeast,Great Plains
LOMT00931,US,MT,Great Falls,47.173359,-108.764877,Central/Northeast,Great Plains
LOFL00932,US,FL,Port St. Lucie,26.96029,-81.754034,Central/Northeast,Florida Interior
LOTN00933,US,TN,Johnson City,35.926391,-85.721553,West,Nashville Metro
LOTN00934,US,TN,Bartlett,35.753574,-85.887788,West,Nashville Metro
LOIL00962,US,IL,Cicero,40.996288,-89.067411,Central/Northeast,Kansas City
LOCA00964,US,CA,Fontana,36.079627,-118.877686,Central/Northeast,Greater LA
LOCA00965,US,CA,Moreno Valley,35.702618,-119.199828,Central/Northeast,Greater LA
LOIL00978,US,IL,Champaign,41.127828,-88.900169,Central/Northeast,Chicago Metro
LOIL00979,US,IL,Bloomington,41.279629,-88.843377,Central/Northeast,Midwest Interior
LOTN00980,US,TN,Hendersonville,36.270464,-85.878476,West,Memphis
LOMT00981,US,MT,Bozeman,46.878831,-109.236781,Central/Northeast,Great Plains
LOKS00983,US,KS,Lawrence,38.669094,-97.91351,West,Great Plains
LONY00984,US,NY,New Rochelle,42.728912,-76.08397,Central/Northeast,New Jersey
LONY00985,US,NY,White Plains,43.27408,-75.999759,Central/Northeast,New Jersey
LONY00986,US,NY,Troy,42.959637,-76.02538,Central/Northeast,New Jersey
LOWA00989,US,WA,Marysville,47.32533,-120.078776,West,Pacific Northwest
LOWA00991,US,WA,Redmond,47.421888,-120.268587,West,Oregon
LOWA00992,US,WA,Lakewood,47.660541,-120.050097,West,Oregon
LOWA00993,US,WA,Spokane,47.693308,-119.789791,West,Oregon
LOWA00994,US,WA,Tacoma,47.327196,-119.905588,West,Oregon
LOWA00995,US,WA,Vancouver,47.483369,-119.771906,West,Oregon
LOWA00996,US,WA,Bellevue,47.329444,-119.893312,West,Oregon
LOWA00997,US,WA,Kennewick,47.564651,-120.122819,West,Oregon
LOWA00998,US,WA,Renton,47.281961,-119.909016,West,Pacific Northwest
LOWA00999,US,WA,Kirkland,47.643158,-120.110624,West,Oregon
LOWA01000,US,WA,Bellevue,47.5869,-120.062921,West,Oregon
LOWA01001,US,WA,Everett,47.627924,-120.180471,West,Oregon
LOWA01002,US,WA,Yakima,47.734129,-120.127554,West,Oregon
LOWA01003,US,WA,Bellingham,47.420672,-120.265145,West,Pacific Northwest
LOWA01004,US,WA,Marysville,47.266907,-119.990483,West,Pacific Northwest
LOWA01009,US,WA,Redmond,47.360556,-119.798712,West,Cascades
LOWA01010,US,WA,Lakewood,47.208816,-120.072544,West,Cascades
LOWA01011,US,WA,Spokane,47.402407,-120.288403,West,Cascades
LOWA01012,US,WA,Tacoma,47.274621,-120.051814,West,Cascades
LOWA01013,US,WA,Vancouver,47.495719,-120.057426,West,Cascades
LOWA01014,US,WA,Bellevue,47.518563,-119.942921,West,Cascades
LOWA01015,US,WA,Kennewick,47.205954,-120.021543,West,Cascades
LOWA01016,US,WA,Renton,47.7781,-119.988581,West,Cascades
LOWA01017,US,WA,Kirkland,47.606525,-120.112882,West,Cascades
LOWA01018,US,WA,Bellevue,47.664395,-119.836247,West,Cascades
LOCA01022,US,CA,Oxnard,36.012778,-118.714392,Central/Northeast,Central Valley
LOCA01023,US,CA,Pomona,35.77533,-119.289831,Central/Northeast,Greater LA
LOCA01025,US,CA,Escondido,36.162095,-118.815707,Central/Northeast,Greater LA
LOCA01026,US,CA,Hayward,35.772124,-119.14065,Central/Northeast,Greater LA
LOWA01027,US,WA,Everett,47.210531,-120.124015,West,Cascades
LOWA01028,US,WA,Yakima,47.663885,-119.989224,West,Cascades
LOWA01029,US,WA,Bellingham,47.408857,-120.076956,West,Cascades
